破綻	はたん	Échec, rupture, effondrement, faillite				
罷免	ひめん	Renvoi, destitution				
罷業	ひぎょう	Cessation de travail, grève				
釣る	つる	Pêcher à la ligne; leurrer, tromper				
釣り道具	つりどうぐ	Équipementt / attirail de pêche				
釣り針	つりばり	Hameçon				
釣り堀	つりぼり	Réserve / bassin de pêche				
釣り銭	つりせん	(Rendre la) monnaie				
釣り合い	つりあい	Équilibre, balance, proportion				
覚醒	かくせい	Reprendre ses sens, s'éveiller; désillusion, éveil				
覚醒剤	かくせいざい	Stimulant, excitant (médicament)				
半醒半睡	はんせいはんすい	Être à moitié endormi				
警醒	けいせい	Tirer qqn de son sommeil, désiller les yeux de qqn				
媒酌	ばいしゃく	Arranger un mariage				
媒酌人	ばいしゃくにん	Marieur, témoin				
独酌	どくしゃく	Boire seul				
晩酌	ばんしゃく	Boire (saké, vin) au repas du soir				
酌量	しゃくりょう	Tenir compte de qqch, prendre en considération				
焼酎	しょうちゅう	Eau-de-vie / liqueur distillée japonaise				
報酬	ほうしゅう	Rétribution, rémunération, cachet				
無報酬	むほうしゅう	Sans rémunération, bénévole, gratuitement				
応酬	おうしゅう	Réponse, réplique, riposte				
酪農(場)	らくのう(じょう)	Laiterie, ferme laitière				
酪製品	らくせいひん	Produits laitiers				
酪農家	らくのうか	Agriculteur / producteur laitier				
酵母	こうぼ	Levure				
酵母菌	こうぼきん	Levure (champignon)				
酵素	こうそ	Ferment, enzyme				
発酵	はっこう	Fermentation				
酢	す	Vinaigre				
酢酸	さくさん	Acide acétique				
酢漬け	すづけ	Conserves au vinaigre				
酢の物	すのもの	Mets accommodés avec du vinaigre de riz				
甘酢	あまず	Vinaigre doux				
尾	お	Queue				
末尾	まつび	Fin, terminaison				
首尾	しゅび	Début et fin; résultat				
尾行	びこう	Filer, prendre en filature				
尾灯	びとう	Feu arrière				
徹頭徹尾	てっとうてつび	Complètement, du début jusqu'à la fin				
尻	しり	Fesses, cul, derrière, postérieur				
尻尾	しっぽ	Queue; bout				
尻餅	しりもち	Tomber sur le derrière				
尻押し	しりおし	Pousser par derrière; soutien appui, piston				
尻取り	しりとり	(Jeu: la dernière syllabe d'un mot est reprise au début du suivant)				
尿	にょう	Urine				
尿素	にょうそ	Urée				
尿酸	にょうさん	Acide urique				
排尿	はいにょう	Uriner, miction				
夜尿症	やにょうしょう	Énurésie / incontinence nocture				
糖尿病	とうにょうびょう	Diabète				
分泌	ぶんぴつ、ぶんぴ	Sécrétion				
内分泌	ないぶんぴ	Sécrétion interne				
分泌物	ぶんぴぶつ	Sécrétions, excrétions				
泌尿器	ひにょうき	Système / appareil urinaire				
泌尿器科	ひにょうきか	Urologie				
柳	やなぎ	Saule				
川柳	せんりゅう	Court poème satirique				
花柳界	かりゅうかい	Demi-monde, quartier des plaisirs				
柳眉	りゅうび	Beaux sourcils				
枝垂れ柳	しだれやなぎ	Saule pleureur				
柳腰	やなぎごし	Hanches sveltes et gracieuses				
杉	すぎ	Cyprès / cryptoméria du Japon				
杉並木	すぎなみき	Allée de cyprès				
杉並区	すぎなみく	(Arrondissement administratif de Tôkyô)				
柿	かき	Kaki, plaqueminier (arbre, fruit)				
渋柿	しぶがき	Kaki mûr / blet, au goût âpre				
干し柿	ほしがき	Kaki sec				
桑	くわ	Mûrier				
桑門	そうもん	Bonze / prêtre bouddhiste				
桑園	そうえん	Champs de mûriers				
桑田	そうでん	Plantation de mûriers				
桑畑	くわばたけ	Champ de mûriers				
桑原桑原	くわばらくわばら	Mon dieux ! Dieu m'en garde !				
栃	とち	Marronnier d'Inde				
栃木県	とちぎけん	Préfecture de Tochigi				
昆虫	こんちゅう	Insecte				
昆虫学	こんちゅうがく	Entomologie, études des insectes				
昆虫採集	こんちゅうさいしゅう	Collection d'insectes				
昆布	こんぶ、こぶ	Laminaire (algue marine)				
昆布茶	こんぶちゃ、こぶちゃ	Infusion d'algues				
鹿	しか	Cerf, biche				
大鹿	おおじか	Grand cerf, élan				
馬鹿	ばか	Sot, imbécile, bête; fou, stupide, absurde				
親馬鹿	おやばか	Amour béa / aveugle des parents				
鹿児島県	かごしまけん	Préfecture de Kagoshima				
麓	ふもと	Pied d'une montagne				
山麓	さんろく	Pied d'une montagne				
蛇	へび	Serpent				
蛇の目	じゃのめ	Motif d'anneaux concentriques				
蛇腹	じゃばら	Soufflet (appareil photo); corniche (bâtiment)				
蛇行	だこう	Sinueux, plein de méandres				
蛇足	だそく	Superflu (comme des pattes pour un serpent)				
長蛇の列	ちょうだのれつ	Longue file / queue				
蚊	か	Moustique				
蚊帳	かや	Moustiquaire				
蚊取り線香	かとりせんこう	Encens anti-moustique				
蚊柱	かばしら	Nuée de moustiques				
蚕	かいこ	Ver à soie				
養蚕	ようさん	Élevage du ver à soie, sériciculture				
蚕糸	さんし	Fil de soie				
蚕食	さんしょく	Empiètement, invasion, infiltration				
蛍	ほたる	Luciole, ver luisant				
蛍光灯	けいこうとう	Tube au néon, personne lente à réagir				
蛍光塗料	けいこうとりょう	Peinture fluorescente				
蛍雪の功	けいせつのこう	Fruits d'une grande application à l'étude				
蛍狩り	ほたるがり	Chasse aux lucioles				
蛮人	ばんじん	Sauvage, barbare				
野蛮人	やばんじん	Sauvage, barbare				
南蛮	なんばん	Barbares du Sud; européens (hist.)				
蛮風	ばんぷう	Coutumes barbares / étrangères				
蛮行	ばんこう	Barbarisme, brutalité				
蛮勇	ばんゆう	Témérité; brutalité				
虹	にじ	Arc-en-ciel				
虹彩	こうさい	Iris (de l'oeil)				
虹色	にじいろ	Couleur d'arc-en-ciel				
虹鱒	にじます	Truite arc-en-ciel				
駄賃	だちん	Récompense, pourboire				
駄菓子	だがし	Sucreries bon marché				
駄作	ださく	Oeuvre sans valeur, mauvais travail, saloperie				
無駄	むだ	Inutile, en vain / pure perte				
下駄	げた	Geta, sandales en bois à deux lanières				
騎手	きしゅ	Cavalier, jockey				
騎士	きし	Chevalier				
騎兵	きへい	Cavalerie				
騎馬	きば	À cheval, monté				
一騎打ち	いっきうち	Combat seul à seul / singulier				
椅子	いす	Chaise, siège, fauteuil, canapé				
車椅子	くるまいす	Fauteuil roulant				
駆る	かる	Aller à cheval, conduire: motiver, pousser, harceler				
駆ける	かける	Courir; galoper				
先駆	せんく	Précurseur, pionnier				
駆逐	くちく	Expulser, chasser				
駆除	くじょ	Exterminer, détruire				
駆け回る	かけまわる	Courir ça et là				
駒	こま	Poulain; pièce / pion (jeu de table)				
手駒	てごま	Pièces prises à l'adversaire (au shôgi)				
駒鳥	こまどり	Rouge-gorge (japonais)				
駒込	こまごめ	Komagome (quartier de Tôkyô)				
駒場	こまば	Komaba (quartier de Tôkyô)				
危篤	きっとく	Mourant, agonisant				
篤行	とっこう	Bonne action, action généreuse				
篤志家	とくしか	Bienfaiteur, volontaire				
篤農家	とくのうか	Agriculteur modèle				
篤学	とくがく	Amour de l'étude, avide d'apprendre				
罵る	ののしる	Insulter, injurier, dire des injures				
罵声	ばせい	Injure, huées				
罵倒	ばとう	Insulte, injure, invectives				
罵言	ばげん	Injures, insultes, invectives				
罵詈	ばり	Injures, insultes, invectives				
罵詈雑言	ばりぞうごん	Bordée d'injures, vitupérations				
渓谷	けいこく	Vallée, gorge, ravin				
渓流	けいりゅう	Torrent de montagne				
雪渓	せっけい	Vallée / ravin enneigé(e)				
渓間	けいかん	Ravin; (en-bas) dans la vallée				
淫ら	みだら	Licencieux, obscène				
淫売	いんばい	Prostitution; prostituée				
淫猥	いんわい	Obscène, ordurier, vulgaire, cochon				
姦淫	かんいん	Adultère, infidélité				
詔	みことのり	Édit / décret impérial				
大詔	たいしょう	Rescrit / décret impérial				
詔書	しょうしょ	Rescrit / décret impérial				
勅語	ちょくご	Message / discours / rescrit impérial				
教育勅語	きょういくちょくご	Rescrit impérial sur l'éducation (1890)				
勅命	ちょくめい	Ordre / volonté impériale				
詔勅	しょうちょく	Décret impérial				
勅使	ちょくし	Messager / envoyé de l'empereur				
国璽	こくじ	Sceau de l'État				
御璽	ぎょじ	Sceau impérial				
玉璽	ぎょくじ	Sceau impérial				
璽書	じしょ	Document portant le sceau impérial				
旺盛	おうせい	Prospérité, florissant				
旺然	おうぜん	Florissant				
旺文社	おうぶんしゃ	Ôbunsha (maison d'édition)				
爽やか	さわやか	Clair, frais				
爽快	そうかい	Rafraîchissant, frais				
颯爽	さっそう	Fringant, vaillant				
僕	ぼく	Je (langage masculin)				
従僕	じゅうぼく	Serviteur, valet				
家僕	かぼく	Domestique, serviteur				
僕ら	ぼくら	Nous (langage masculin)				
俺	おれ	Je, moi (langage masculin)				
俺様	おれさま	Moi (homme)				
俺たち	おれたち	Nous (hommes)				
打撲傷	だぼくしょう	Contusion, meurtrissure				
撲滅	ぼくめつ	Extermination, anéantissement				
相撲	すもう	Lutte sumo				
相撲取り	すもうとり	Lutteur de sumo				
大相撲	おおずもう	Tournoi de sumo; combat passionnant				
俵	たわら	Sac de paille				
土俵	どひょう	Arène, ring de sumo				
米俵	こめだわら	Sac de riz				
炭俵	すみだわら	Sac de charbon				
一俵	いっぴょう	Un sac				
仙人	せんにん	Ermite; magicien des montagnes				
仙女	せんにょ	Fée, elfe, nymphe				
酒仙	しゅせん	Grand buveur				
水仙	すいせん	Narcisse				
仙台	せんだい	Sendai (ville du Tôhoku)				
嵐	あらし	Tempête, ouragan				
大嵐	おおあらし	Forte tempête / ouragan				
雪嵐	ゆきあらし	Tempête de neige				
砂嵐	すなあらし	Tempête de sable				
嵐山	あらしやま、らんざん	(Montagne à l'ouest de Kyôto)				
五十嵐	いがらし	Igarashi (nom de famille)				
傲慢	ごうまん	Arrogant, hautain, présomptueux				
傲慢無礼	ごうまんぶれい	Arrogant et impertinent				
傲然たる	ごうぜんたる	Hautain, arrogant				
謙遜	けんそん	Modestie, humilité				
遜色ない	そんしょくない	De même valeur; ne pas craindre la comparaison				
不遜	ふそん	Insolent, arrogant, impertinent				
傲岸不遜	ごうがんふそん	Arrogant, dédaigneux, condescendant				
凸レンズ	とつれんず	Lentille convexe				
凸面	とつめん	(Surface) convexe				
両凸	りょうとつ	Biconvexe				
凸版(印刷)	とっぱん(いんさつ)	Impression en relief				
凹凸	おうとつ	Inégal, rugueux, irrégulier, bosselé				
凸凹	でこぼこ	Inégal, rugueux, irrégulier, bosselé				
凹面鏡	おうめんきょう	Miroir concave				
凹レンズ	おうれんず	Lentille concave				
寸法	すんぽう	Mesure, dimensions; plan				
寸評	すんぴょう	Commentaire bref, petite remarque				
寸暇	すんか	Moment de loisir, minute libre				
寸前	すんぜん	Juste avant, tout près de				
寸断	すんだん	Couper / déchirer en morceaux, déchiqueter				
尺貫法	しゃっかんほう	(Ancien système de poids et mesures)				
巻き尺	まきじゃく	Mètre à ruban / d'arpenteur				
縮尺	しゅくしゃく	Échelle réduite				
尺八	しゃくはち	Flûte droite à embouchure libre en bambou				
坪	つぼ	Tsubo (unité de mesure de surface, environ 3.3 m²)				
坪数	つぼすう	Nombre de tsubo, superficie				
延べ坪(数)	のべつぼ(すう)	Superficie totale				
建坪	たてつぼ	Superficie bâtie / construite				
坪二万円	つぼにまんえん	20.000 yens le tsubo				
坪当たり	つぼあたり	Par tsubo				
斤	きん	Kin (unité de poids, environ 600 g); hache				
一斤	いっきん	Un kin				
斤量	きんりょう	Poids				
升	しょう	Shô (unité de volume, 1.8 litre)				
升	ます	Mesure; récipient de mesure (en bois, carré); place (loge); case (formulaire / papier japonais)				
一升	いっしょう	Un shô				
一升瓶	いっしょうびん	Bouteille de 1.8 litre				
升目	ますめ	Case (formulaire / papier japonais); mesure				
斗	と	To (unité de volume, 18 litres)				
一斗	いっと	Un to				
斗酒	としゅ	Tonneau de saké				
北斗(七)星	ほくと(しち)せい	La Grande Ourse				
厘	りん	Rin (ancienne unité monétaire, 1/1000 yen); (unité de longueur, environ 0.3 mm)				
二銭五厘	にせんごりん	2 sen et 5 rin, 2.5 sen				
一分一厘	いちぶいちりん	1 bu et 1 rin, 1.1 bu; un peu				
厘毛	りんもう	Vétille, bagatelle, broutille; insignifiant				
畝	うね	Billon, talus de terre; côtes (d'un tissu)				
畝間	うねま	Espace entre les billons, sillon				
畝織	うねおり	Tissu à côtes				
桟橋	さんばし	Appontement, dé / embarcadère, jetée				
桟橋	さんきょう	Quai, dé / embarcadère				
桟道	さんどう	Passerelle; chemin à flanc de précipice				
枠	わく	Cadre, châssis; limites, cadre; bobine				
窓枠	まどわく	Châssis de fenêtre				
枠内	わくない	Dans le cadre / les limites				
枠組	わくぐみ	Cadre, ossature, structure				
棚	たな	Étagère				
本棚	ほんだな	Bibliothèque (meuble)				
戸棚	とだな	Buffet, placard				
棚上げ	たなあげ	Remise à plus tard, ajournement				
大陸棚	たいりくだな	Plateau continental				
棚卸	たなおろし	Inventaire				
芋	いも	Patate douce, igname, pomme de terre				
じゃが芋	じゃがいも	Pomme de terre				
焼き芋	やきいも	Patate douce grillée				
里芋	さといも	Taro, colocase				
芋堀り	いもほり	Arrachage de patates				
薩摩芋	さつまいも	Patate douce				
萎える	なえる	Dépérir, se faner, s'affaisser, retomber				
萎縮	いしゅく	S'atrophier, se flétrir, se faner; être découragé				
薪	たきぎ	Bois de chauffage				
薪水	しゅんすい	Bois de chauffage et eau; cuisine				
薪炭	しんたん	Bois / charbon de chauffage, fuel domestique				
鉛筆の芯	えんぴつのしん	Mine de crayon				
蝋燭の芯	ろうそくのしん	Mèche de bougie				
遮蔽	しゃへい	Intercepter, faire écran, masquer				
隠蔽	いんぺい	Cacher, dissimuler, camoufler, occulter				
隠蔽色	いんぺいしょく	Couleur de camouflage (animaux)				
繭	まゆ	Cocon				
繭糸	けんし	Cocon et fil (de soie); fil de soie				
